social_sustainability,economic_sustainability,overall_sustainability,final_farmers_pct,mean_displacement_rate,land_appreciation_pct,final_gini,production_retention_pct,mean_volatility,regime,protection_index,experiment,policy_scenario,replication,seed
63.27299289174536,50.734052325572605,42.00352260865898,40.0,2.275000000000001,1365.0866596923486,0.30222535541273166,38.68363731021568,0.03697012992568371,moderate,0.54,A_gradient,moderate_protection,12,800034642
64.98681890656098,52.3261542264702,43.656486566515596,40.0,2.1666666666666665,1284.5161713348996,0.2181590546719503,42.623894187823716,0.03617017243296446,moderate,0.54,A_gradient,moderate_protection,13,873120574
63.724348254104385,53.09320606169639,43.40877715790039,40.0,2.2500000000000004,1344.162138875328,0.2800325872947811,44.570973379486226,0.03675916450490528,moderate,0.54,A_gradient,moderate_protection,14,1083321011
62.77010150380477,52.334717008084134,42.552409255944454,40.0,2.7083333333333335,1299.1845716991393,0.3208699248097615,42.652572406215306,0.036315597720099624,moderate,0.54,A_gradient,moderate_protection,15,1530357469
62.81188560705934,52.092832252831194,42.45235892994526,40.0,2.3750000000000004,1412.6122462694238,0.32378071964703303,42.10182613186816,0.0373949099958036,moderate,0.54,A_gradient,moderate_protection,16,749319213
63.19244351717152,52.715649435438195,42.95404647630485,40.0,2.2583333333333333,1373.9742486697373,0.30650282414142427,43.64122788458305,0.0370420859197517,moderate,0.54,A_gradient,moderate_protection,17,923596867
60.22303318675863,51.6880243451507,40.95552876595467,40.0,2.4000000000000004,1315.0346063125453,0.4528483406620689,41.04393736093281,0.03647752996112146,moderate,0.54,A_gradient,moderate_protection,18,1167615796
62.1758132909083,50.35605612220465,41.26593470655648,40.0,2.5833333333333335,1325.5057383992003,0.35245933545458463,37.7198501327956,0.03659419654568006,moderate,0.54,A_gradient,moderate_protection,19,1581067100
61.93308078567521,50.76862238078599,41.3508515832306,40.0,2.325,1353.3993565568346,0.3684709607162393,38.763606199098334,0.03684100494266732,moderate,0.54,A_gradient,moderate_protection,20,2120121603
60.58447679454939,51.21606817972159,40.90027248713549,40.0,2.1583333333333337,1336.1676538779493,0.4384011602725304,39.874426809253485,0.03668512719899078,moderate,0.54,A_gradient,moderate_protection,21,1710961005
62.07692581919497,48.750895181482804,40.413910500338886,40.0,2.125,1360.2058461717952,0.3642787090402513,33.72248792454259,0.03690499941671181,moderate,0.54,A_gradient,moderate_protection,22,308667293
64.18013618781022,52.971003406781385,43.5755697972958,40.0,2.333333333333334,1334.2260291722237,0.2559931906094892,44.260544690856,0.036660723478051056,moderate,0.54,A_gradient,moderate_protection,23,163622899
62.504526357180325,51.99848212493805,42.25150424105919,40.0,2.6416666666666666,1374.0102394613345,0.3351486821409837,41.847885655442276,0.037033606861943284,moderate,0.54,A_gradient,moderate_protection,24,2102937212
62.12019360406167,54.54306085556162,43.331627229811644,40.0,2.6250000000000004,1280.302970062322,0.35461531979691663,48.16339942850234,0.03611494579196615,moderate,0.54,A_gradient,moderate_protection,25,1727859220
60.89916957034015,54.84728363056014,42.873226600450145,42.0,2.3416666666666663,1337.1059999898018,0.46991652148299234,46.952131259549304,0.036678443662979204,moderate,0.54,A_gradient,moderate_protection,26,291756260
63.24966789649072,49.69379073453281,41.471729315511766,40.0,2.2000000000000006,1350.1728683449426,0.3045166051754642,36.07477301055661,0.036805923484491944,moderate,0.54,A_gradient,moderate_protection,27,180786316
61.010266455332356,51.933618743321674,41.471942599327015,40.0,2.433333333333334,1327.3090604631245,0.41298667723338256,41.66339923560681,0.03658704754605251,moderate,0.54,A_gradient,moderate_protection,28,2018642941
