social_sustainability,economic_sustainability,overall_sustainability,final_farmers_pct,mean_displacement_rate,land_appreciation_pct,final_gini,production_retention_pct,mean_volatility,regime,protection_index,regime_abm1,policy_scenario,replication
48.9525,19.011713727745246,18.982106863872623,0.0,3.4916666666666667,3545.521287742249,0.0,0.0,0.0494143136127377,high,0.0,HIGH,no_protection,3
49.067499999999995,19.01006248072543,19.03878124036271,0.0,3.108333333333334,3562.8403499828437,0.0,0.0,0.049496875963728565,high,0.0,HIGH,no_protection,4
49.099999999999994,19.019904823538198,19.059952411769096,0.0,3.0000000000000004,3438.61561711638,0.0,0.0,0.04900475882309015,high,0.0,HIGH,no_protection,5
48.985,18.99627460004276,18.990637300021376,0.0,3.383333333333334,3746.2641551760903,0.0,0.0,0.05018626999786216,high,0.0,HIGH,no_protection,6
49.03,19.020332375884696,19.025166187942347,0.0,3.233333333333334,3437.42617200207,0.0,0.0,0.04898338120576513,high,0.0,HIGH,no_protection,7
49.0575,18.995519502721447,19.02650975136072,0.0,3.141666666666667,3759.834348931129,0.0,0.0,0.05022402486392768,high,0.0,HIGH,no_protection,8
49.0025,19.012645431783653,19.007572715891826,0.0,3.325,3535.897557098413,0.0,0.0,0.04936772841081739,high,0.0,HIGH,no_protection,9
49.1075,18.991124737194486,19.049312368597242,0.0,2.9749999999999996,3813.384738335987,0.0,0.0,0.050443763140275794,high,0.0,HIGH,no_protection,10
49.1025,19.014425113064146,19.05846255653207,0.0,2.9916666666666663,3507.410500430039,0.0,0.0,0.0492787443467928,high,0.0,HIGH,no_protection,11
49.0175,19.023456837210283,19.020478418605137,0.0,3.275000000000001,3404.386007213547,0.0,0.0,0.04882715813948579,high,0.0,HIGH,no_protection,12
49.05499999999999,19.019043647853266,19.03702182392663,0.0,3.15,3449.97092557807,0.0,0.0,0.04904781760733676,high,0.0,HIGH,no_protection,13
49.05,19.039482827513147,19.04474141375657,0.0,3.166666666666666,3186.7994885318103,0.0,0.0,0.04802585862434275,high,0.0,HIGH,no_protection,14
49.05,19.016113424318018,19.03305671215901,0.0,3.166666666666667,3491.630327893111,0.0,0.0,0.049194328784099114,high,0.0,HIGH,no_protection,15
49.1125,19.00570347509708,19.059101737548538,0.0,2.9583333333333335,3622.2912672596535,0.0,0.0,0.049714826245146074,high,0.0,HIGH,no_protection,16
49.052499999999995,19.00401449804311,19.02825724902155,0.0,3.1583333333333337,3642.461676033514,0.0,0.0,0.04979927509784449,high,0.0,HIGH,no_protection,17
48.9575,19.014125273870338,18.985812636935172,0.0,3.4749999999999996,3512.0759493070154,0.0,0.0,0.04929373630648315,high,0.0,HIGH,no_protection,18
49.095,19.02964040964558,19.06232020482279,0.0,3.0166666666666666,3318.1285812155784,0.0,0.0,0.04851797951772097,high,0.0,HIGH,no_protection,19
49.0325,19.012545106623605,19.022522553311802,0.0,3.224999999999999,3533.2397693326884,0.0,0.0,0.04937274466881981,high,0.0,HIGH,no_protection,20
49.074999999999996,19.02648389503765,19.050741947518823,0.0,3.0833333333333335,3362.1759769742566,0.0,0.0,0.04867580524811767,high,0.0,HIGH,no_protection,21
49.0025,19.02486503971124,19.01368251985562,0.0,3.325,3384.9892516253904,0.0,0.0,0.048756748014438085,high,0.0,HIGH,no_protection,22
49.042500000000004,19.0125760406317,19.027538020315852,0.0,3.1916666666666664,3537.2068782004703,0.0,0.0,0.04937119796841495,high,0.0,HIGH,no_protection,23
49.07249999999999,18.996616861557435,19.034558430778716,0.0,3.091666666666667,3744.859928677677,0.0,0.0,0.05016915692212834,high,0.0,HIGH,no_protection,24
49.1075,19.005494909564316,19.05649745478216,0.0,2.975,3618.5962665367256,0.0,0.0,0.04972525452178426,high,0.0,HIGH,no_protection,25
48.94,19.06266685814339,19.001333429071693,0.0,3.5333333333333337,2936.9765940863817,0.0,0.0,0.046866657092830534,high,0.0,HIGH,no_protection,26
49.0875,19.003449173074966,19.04547458653748,0.0,3.041666666666667,3654.1035540813227,0.0,0.0,0.04982754134625183,high,0.0,HIGH,no_protection,27
48.8875,19.000353107239466,18.943926553619733,0.0,3.7083333333333335,3701.801371491231,0.0,0.0,0.049982344638026796,high,0.0,HIGH,no_protection,28
49.0475,19.013945217444313,19.030722608722158,0.0,3.1750000000000007,3521.1947259953618,0.0,0.0,0.049302739127784385,high,0.0,HIGH,no_protection,29
54.97492256298627,36.481980307841056,30.72845143541366,20.0,2.941666666666667,2915.0403660436373,0.20712887185068674,23.547063572491,0.04684225605776699,high,0.27,HIGH,weak_protection,0
50.753034575179996,36.39592534058632,28.574479957883156,20.0,2.6750000000000003,3057.1822065339907,0.42222327124100034,23.365799499113066,0.04751972295294598,high,0.27,HIGH,weak_protection,1
53.042003986273784,36.24955017020701,29.6457770782404,20.0,2.7416666666666667,3049.1696016352385,0.3067748006863109,22.99662625621735,0.047455016613996794,high,0.27,HIGH,weak_protection,2
51.484122504834005,33.5275936590624,27.505858081948205,20.0,3.033333333333333,3133.384984659527,0.3802938747583,16.209892885830403,0.047818174763488305,high,0.27,HIGH,weak_protection,3
52.91792007233718,36.173520415384814,29.545720243861,20.0,2.7833333333333337,3004.3368807102397,0.31235399638314054,22.7963483641678,0.04725094651411539,high,0.27,HIGH,weak_protection,4
52.57936358011242,32.29930622493299,27.439334902522702,20.0,2.4,2972.21028323038,0.335031820994379,13.103858286149181,0.04711185447633411,high,0.27,HIGH,weak_protection,5
53.01709570028612,33.77624046034519,28.396668080315656,20.0,3.0166666666666675,2940.2822733376893,0.30389521498569394,16.787966426382674,0.04694730551039431,high,0.27,HIGH,weak_protection,6
53.11725342449211,34.32769306220811,28.72247324335011,20.0,2.5833333333333335,3028.1360727212023,0.3053873287753941,18.186809433802118,0.047351535565636746,high,0.27,HIGH,weak_protection,7
54.78714430159759,36.21552788636015,30.50133609397887,20.0,2.925,3067.8887237617664,0.2167677849201204,22.915646845822003,0.04753654259843262,high,0.27,HIGH,weak_protection,8
52.46087636567923,36.2503768170334,29.355626591356312,20.0,2.841666666666667,2952.6932784500323,0.33433118171603793,22.97639342614515,0.04700902767123329,high,0.27,HIGH,weak_protection,9
51.89267850250347,32.19644062300003,27.04455956275175,20.0,2.4833333333333334,2928.872933640241,0.3681160748748262,12.835905031280179,0.04689606947560218,high,0.27,HIGH,weak_protection,10
52.283858151010534,39.16063946261036,30.72224880681045,20.0,2.7416666666666667,3158.097745709929,0.34468209244947356,30.297325287872173,0.047914532626925285,high,0.27,HIGH,weak_protection,11
50.87767345181943,33.62573474343938,27.251704097629407,20.0,2.5416666666666665,3003.836369789665,0.41799132740902833,16.427363815813642,0.0472605391443038,high,0.27,HIGH,weak_protection,12
54.088990997595594,37.36211795203979,30.72555447481769,20.0,2.6416666666666666,2919.6230566644913,0.25592545012022017,25.747746545493538,0.04684903330788163,high,0.27,HIGH,weak_protection,13
51.09572209247297,32.05852981095191,26.57712595171244,20.0,2.958333333333334,2897.017679382623,0.40083889537635153,12.48307604463407,0.046735030345086165,high,0.27,HIGH,weak_protection,14
55.58668788312533,35.43239901152849,30.509543447326905,20.0,2.5166666666666666,3024.6850631546668,0.18291560584373356,20.947943063163105,0.04733891068683796,high,0.27,HIGH,weak_protection,15
56.38941882949696,34.47156456505003,30.430491697273496,20.0,2.591666666666667,2963.616703598299,0.14165405852515156,18.532727101415706,0.04707631377581294,high,0.27,HIGH,weak_protection,16
51.60151869617523,37.42018470172079,29.510851698948017,20.0,2.4916666666666667,2980.431154307321,0.38254906519123844,25.908006548788855,0.04715089588973762,high,0.27,HIGH,weak_protection,17
54.49966912263009,36.42240696975962,30.461038046194858,20.0,2.591666666666667,2961.7259426685728,0.2361415438684955,23.40777327900271,0.04703511709207347,high,0.27,HIGH,weak_protection,18
52.6638754794912,36.10289679151134,29.38338613550127,20.0,2.666666666666667,2906.890798365107,0.32680622602543985,22.597159370343352,0.0467983478313001,high,0.27,HIGH,weak_protection,19
53.65636412580812,35.30698021281034,29.481672169309228,20.0,2.7583333333333333,2965.3485157082114,0.27580679370959427,20.62037625935858,0.04705851454665492,high,0.27,HIGH,weak_protection,20
53.362507727496045,36.55000165537252,29.95625469143428,20.0,1.7833333333333332,2834.493509625429,0.3051246136251977,23.698817432815243,0.04647626588767891,high,0.27,HIGH,weak_protection,21
51.22653495592756,35.29848442998388,28.262509692955717,20.0,2.866666666666667,2949.277405334026,0.39567325220362215,20.595117910479892,0.04697813671040423,high,0.27,HIGH,weak_protection,22
52.394785582697416,34.912514906383265,28.653650244540344,20.0,2.775,2889.4032888037173,0.33863572086512894,19.616973963199168,0.04671373394482007,high,0.27,HIGH,weak_protection,23
50.81136570033213,32.60454056261031,26.70795313147122,20.0,2.825,3196.7860317061545,0.41705671498339303,13.914577626834307,0.04806452440617055,high,0.27,HIGH,weak_protection,24
52.929420537089825,31.28833970537896,27.108880121234392,20.0,2.6416666666666666,3114.60512610385,0.31390397314550866,10.606703446311707,0.04771708365728644,high,0.27,HIGH,weak_protection,25
53.04174856002046,34.26025290595035,28.65100073298541,20.0,2.3500000000000005,2984.3818944684785,0.31266257199897707,18.008565654340817,0.047158667789298676,high,0.27,HIGH,weak_protection,26
55.01379071757499,37.33846595597724,31.176128336776117,20.0,2.4083333333333337,3127.400910891646,0.2131854641212505,25.735983234216732,0.0477963668854729,high,0.27,HIGH,weak_protection,27
51.31712734209436,35.1357052950939,28.226416318594133,20.0,2.816666666666667,2911.2461116316085,0.39189363289528223,20.181940271237877,0.046853540670062616,high,0.27,HIGH,weak_protection,28
51.615035822040134,33.68032063354141,27.647678227790777,20.0,2.6083333333333334,2909.751820910151,0.38012320889799334,16.54124793192453,0.046808926961419806,high,0.27,HIGH,weak_protection,29
62.87114925339759,52.682031239279496,42.77659024633854,40.0,2.4833333333333334,2065.846133757307,0.3191925373301203,43.821868737276304,0.042335812781551824,high,0.54,HIGH,moderate_protection,0
62.41234021034018,50.76042615834703,41.5863831843436,40.0,2.2,2083.397990070173,0.34638298948299107,39.023250367180836,0.04244369942626558,high,0.54,HIGH,moderate_protection,1
62.632800678918215,51.129542410856246,41.88117154488723,40.0,2.3583333333333334,2005.9613474739567,0.33298496605408934,39.921331818900846,0.04194951583520497,high,0.54,HIGH,moderate_protection,2
61.52695988723349,52.45287689301793,41.98991839012571,40.0,2.500000000000001,2058.6252844937717,0.38615200563832563,43.24620892887873,0.04228033392667834,high,0.54,HIGH,moderate_protection,3
61.90156097888903,50.615476207537995,41.25851859321351,40.0,2.3500000000000005,2138.2908323173824,0.3696719510555486,38.678635937496864,0.042798908373037896,high,0.54,HIGH,moderate_protection,4
61.319509395702724,52.86989199335126,42.09470069452699,40.0,2.3000000000000007,2017.5059589922678,0.399524530214864,44.27654645458644,0.042036329424166304,high,0.54,HIGH,moderate_protection,5
59.97033140706978,49.67650594643483,39.823418676752304,40.0,2.6333333333333333,2029.0844124424395,0.46198342964651085,36.29593757675921,0.04209345421344315,high,0.54,HIGH,moderate_protection,6
62.087883892882154,50.856544266701164,41.472214079791655,40.0,2.466666666666667,2032.9653487264402,0.3586058053558927,39.24778168474892,0.04212842035992056,high,0.54,HIGH,moderate_protection,7
62.063850714414684,52.88586664874383,42.474858681579256,40.0,2.591666666666667,2029.253474016532,0.3579324642792656,44.31971308949577,0.04210092935272398,high,0.54,HIGH,moderate_protection,8
63.02873274212073,52.290831475595866,42.659782108858295,40.0,2.2500000000000004,2065.850355520567,0.31481336289396356,42.844444348757335,0.04234731319535372,high,0.54,HIGH,moderate_protection,9
62.65709751153548,52.355583994372246,42.50634075295386,40.0,2.3833333333333333,2084.2118142420395,0.33139512442322583,43.01114045644068,0.04244360941020177,high,0.54,HIGH,moderate_protection,10
61.74879769101451,53.31318137684745,42.53098953393098,40.0,2.4250000000000003,2131.942676150929,0.3761851154492746,45.420969983474706,0.042760330827121676,high,0.54,HIGH,moderate_protection,11
62.87134891350246,54.66915252158543,43.770250717543945,40.0,2.4083333333333337,2082.479645841885,0.32030755432487745,48.794108855065225,0.042424551022033276,high,0.54,HIGH,moderate_protection,12
60.662161946835226,51.062498470111834,40.86233020847353,40.0,2.4166666666666674,2111.5169635185093,0.4306419026582391,39.78801102931442,0.04263529708069672,high,0.54,HIGH,moderate_protection,13
62.45785174872182,49.509366764703316,40.98360925671257,40.0,2.666666666666667,2083.2729657174227,0.3371074125639091,35.895468946770166,0.042441040700237666,high,0.54,HIGH,moderate_protection,14
61.527972855253054,51.97765005847155,41.752811456862304,40.0,2.3916666666666666,2058.3373825413787,0.38772635723734705,42.05858938597926,0.04228928479600782,high,0.54,HIGH,moderate_protection,15
60.45590158058064,52.16982504505357,41.3128633128171,40.0,2.2916666666666665,2137.477523017955,0.4428299209709683,42.563349852988274,0.04277574480708714,high,0.54,HIGH,moderate_protection,16
62.553428617751244,53.622949545494464,43.08818908162286,40.0,2.125,1991.2277317512633,0.3404535691124375,46.15052806211572,0.04186308396759138,high,0.54,HIGH,moderate_protection,17
61.34300242174213,54.12747156172314,42.735236991732634,40.0,2.4416666666666673,2098.1147916254527,0.3962248789128935,47.446055653919025,0.04254753499222377,high,0.54,HIGH,moderate_protection,18
61.88145559806807,53.97735117336242,42.92940338571525,40.0,2.1166666666666667,2032.7567397744097,0.37417722009659604,47.05003322316673,0.04213310579521404,high,0.54,HIGH,moderate_protection,19
62.55085756301812,54.49166300920149,43.52126028610981,40.0,2.316666666666667,2078.5029676630966,0.3377071218490937,48.35131394554544,0.04244312845083447,high,0.54,HIGH,moderate_protection,20
63.07836214730517,51.523726463897944,42.30104430560156,40.0,2.333333333333333,2089.308920822131,0.3110818926347414,40.93343890871456,0.04248245497939382,high,0.54,HIGH,moderate_protection,21
62.45325311638284,47.984863181659236,40.21905814902104,40.0,2.1,2082.049630940291,0.345837344180858,32.08505141228342,0.042457869162707135,high,0.54,HIGH,moderate_protection,22
62.32193091948786,47.81279595254421,40.06736343601604,40.0,2.5250000000000004,2125.233410634824,0.3460284540256069,31.667816386497723,0.042716530102744704,high,0.54,HIGH,moderate_protection,23
61.42301784498666,51.58480402566231,41.503910935324484,40.0,2.666666666666667,2079.331637825856,0.3888491077506673,41.08248981767429,0.04240959507037085,high,0.54,HIGH,moderate_protection,24
61.07000071184993,51.835179639209464,41.45259017552969,40.0,2.3416666666666663,2039.175371291725,0.41137496440750354,41.69613279308486,0.042163673901224025,high,0.54,HIGH,moderate_protection,25
63.143261296902935,52.33189081173998,42.73757605432146,40.0,2.225,2071.9296382011735,0.3094619351548533,42.94882195384385,0.042381898489878236,high,0.54,HIGH,moderate_protection,26
62.93867463905537,51.11772442472319,42.028199531889285,40.0,2.5000000000000004,2079.744876430269,0.3155662680472313,39.915056008252634,0.04241489892889354,high,0.54,HIGH,moderate_protection,27
64.91577803328988,49.69475460837074,42.30526632083031,40.0,2.258333333333334,2024.5537191530425,0.2203360983355065,36.340358921974634,0.042069448020956024,high,0.54,HIGH,moderate_protection,28
64.29077136360883,50.73072346408124,42.51074741384503,40.0,2.316666666666667,2064.523559803863,0.25071143181955824,38.94390379702218,0.0423419027363822,high,0.54,HIGH,moderate_protection,29
66.65957310907531,62.952842873003476,49.8062079910394,50.0,2.1083333333333334,1725.2609178936002,0.38539634454623406,59.3817388433594,0.03999263321701432,high,0.64,HIGH,strong_protection,0
66.84503747520549,61.82648621550766,49.33576184535657,50.0,1.9583333333333337,1779.6023176000265,0.3783731262397261,56.586141629940045,0.0403985218234185,high,0.64,HIGH,strong_protection,1
68.11470723716995,58.23722150649142,48.17596437183069,50.0,1.9583333333333337,1797.143741552862,0.3148896381415023,47.619734663789096,0.040533617951210875,high,0.64,HIGH,strong_protection,2
68.4210205554882,58.301205322202364,48.36111293884528,50.0,2.2583333333333337,1766.283110209703,0.2950739722255906,47.767935513096255,0.040298444151807056,high,0.64,HIGH,strong_protection,3
66.40242571034659,61.03946094972049,48.72094333003354,50.0,2.066666666666667,1718.4918953235626,0.39887871448267,54.596342512900755,0.039953802771990864,high,0.64,HIGH,strong_protection,4
67.32488784239625,61.29135959188763,49.30812371714194,50.0,1.8083333333333336,1772.7102279944304,0.3566306078801871,55.24641683426093,0.040360357090837316,high,0.64,HIGH,strong_protection,5
68.39099166743154,58.84865404033314,48.61982285388234,50.0,1.8083333333333336,1803.786666546458,0.30332541662842316,49.15183568083794,0.04060401160010181,high,0.64,HIGH,strong_protection,6
67.46844639145618,60.43370176068909,48.951074076072636,50.0,1.8916666666666673,1768.122023268958,0.3482026804271914,53.099882989697235,0.040312571759490455,high,0.64,HIGH,strong_protection,7
66.7906150647503,57.7490074032614,47.26981123400585,50.0,1.916666666666667,1764.8557813672292,0.38171924676248525,46.38810934380393,0.04031181671300876,high,0.64,HIGH,strong_protection,8
65.40506211873905,59.47865516106508,47.441858639902065,50.0,2.1000000000000005,1739.904501570312,0.4482468940630471,50.70249335155991,0.0401171089779446,high,0.64,HIGH,strong_protection,9
66.45953495941845,58.174030599766866,47.31678277959266,50.0,1.9000000000000006,1709.0385250680815,0.39852325202907735,47.429889941226556,0.03989626883618773,high,0.64,HIGH,strong_protection,10
68.00723958818418,57.911096981854385,47.95916828501928,50.0,1.966666666666667,1704.9458176001892,0.32013802059079133,46.76977026690291,0.03984055624533931,high,0.64,HIGH,strong_protection,11
68.69577739425038,58.02806559105243,48.361921492651405,50.0,2.1500000000000004,1685.9702737151122,0.2829611302874808,47.05613359596919,0.03971939236676262,high,0.64,HIGH,strong_protection,12
65.64504952637735,58.415469813209256,47.0302596697933,50.0,2.1333333333333337,1750.7191430713497,0.43574752368113256,48.04827229312256,0.040191955201988365,high,0.64,HIGH,strong_protection,13
67.32845746458383,59.42969879235433,48.37907812846908,50.0,2.016666666666667,1767.5449439314057,0.35332712677080824,50.59000960850521,0.040315252552387944,high,0.64,HIGH,strong_protection,14
66.81945498635403,61.15086644120229,48.98516071377816,50.0,1.9416666666666669,1810.1023080472987,0.37990225068229844,54.9083029723742,0.04062273738736932,high,0.64,HIGH,strong_protection,15
66.04179680166263,61.44761753470665,48.74470716818464,50.0,1.8916666666666668,1718.361816758281,0.41953515991686885,55.61736955629034,0.0399665143904744,high,0.64,HIGH,strong_protection,16
67.45587171753164,61.23912988741485,49.347500802473235,50.0,2.0000000000000004,1798.5736928428005,0.3472064141234179,55.125787195672146,0.04055924954270099,high,0.64,HIGH,strong_protection,17
68.12273402678439,64.75526966982301,51.43900184830369,50.0,1.7333333333333332,1721.1842365016644,0.317863298660781,63.8877473663402,0.0399914638356538,high,0.64,HIGH,strong_protection,18
66.93349132793888,62.11805061560986,49.525770971774364,50.0,1.966666666666667,1710.2004185280364,0.37382543360305553,57.28992630998919,0.039895995419290925,high,0.64,HIGH,strong_protection,19
66.16305352200045,58.66028888778466,47.411671204892556,50.0,2.033333333333333,1696.5810975953964,0.4113473238999772,48.64070945688417,0.03979974474845058,high,0.64,HIGH,strong_protection,20
66.51720350331551,57.726112077807414,47.121657790561464,50.0,1.9083333333333334,1721.7883806121808,0.3955148248342246,46.31448615855239,0.03998411928067742,high,0.64,HIGH,strong_protection,21
67.11125710622095,61.86227072143484,49.4867639138279,50.0,2.075,1680.0885645524022,0.36331214468895245,56.637646998907066,0.039639403906399265,high,0.64,HIGH,strong_protection,22
67.67885567333325,57.32915757044803,47.50400662189064,50.0,1.9250000000000003,1825.3080447777936,0.3371822163333378,45.35980681445746,0.04073825776674788,high,0.64,HIGH,strong_protection,23
67.29742090121745,56.91758677271669,47.10750383696707,50.0,2.066666666666667,1735.880556909582,0.3541289549391273,44.29893476656649,0.04009935669549516,high,0.64,HIGH,strong_protection,24
68.26347115057644,60.92565428977522,49.59456272017583,50.0,1.9250000000000003,1738.5516896396969,0.3079514424711782,54.319807756458395,0.040113440640407325,high,0.64,HIGH,strong_protection,25
67.39346113038981,57.50867249684552,47.451066813617665,50.0,2.1750000000000003,1719.1410052869812,0.3477019434805093,45.769584651185255,0.039958068181429135,high,0.64,HIGH,strong_protection,26
69.00315112679492,59.6065266147459,49.30483887077041,50.0,1.7333333333333336,1718.2660668730155,0.27384244366025445,51.01434212676045,0.03996051179791406,high,0.64,HIGH,strong_protection,27
67.73225025490918,61.48024898652439,49.60624962071678,50.0,1.8583333333333336,1733.2909072312393,0.3355124872545412,55.703531758646996,0.040058185846720544,high,0.64,HIGH,strong_protection,28
67.91175882271776,59.26829329124207,48.59002605697991,50.0,1.8000000000000003,1711.7869122152651,0.3274120588641116,50.16553563086566,0.039896048055210215,high,0.64,HIGH,strong_protection,29
82.12382692775256,83.52237505142105,67.8231009895868,80.0,0.7166666666666666,935.4937490535712,0.3830586536123719,80.41676952751511,0.032216637979250964,high,0.8700000000000001,HIGH,maximum_protection,0
81.74718628033239,82.88226082754768,67.31472355394004,80.0,0.8750000000000001,914.9657370677462,0.39951568598338083,78.80161367052418,0.0319192320330998,high,0.8700000000000001,HIGH,maximum_protection,1
82.22131489865538,84.0042620534669,68.11278847606114,80.0,0.8249999999999998,961.9130703759904,0.37655925506723076,81.63845812013643,0.032556059729384156,high,0.8700000000000001,HIGH,maximum_protection,2
83.2169296443585,84.34929785704193,68.78311375070021,80.0,0.7250000000000001,971.4619853295504,0.32827851778207506,82.50785056557446,0.032692118459392766,high,0.8700000000000001,HIGH,maximum_protection,3
82.32400884220125,83.46244115007575,67.8932249961385,80.0,0.8666666666666666,905.1997323709587,0.370799557889937,80.24635401749998,0.03180502284621265,high,0.8700000000000001,HIGH,maximum_protection,4
83.74255515200379,83.49405328186332,68.61830421693355,80.0,0.9166666666666666,932.3054330503447,0.29912224239981033,80.34357200225462,0.032168775951926874,high,0.8700000000000001,HIGH,maximum_protection,5
82.0953972798141,85.34392799105154,68.71966263543283,80.0,0.9666666666666666,985.3010017929709,0.3807301360092952,85.00244360309671,0.032852472509357265,high,0.8700000000000001,HIGH,maximum_protection,6
82.74705121462057,82.42686419252284,67.5869577035717,80.0,0.7666666666666667,1014.4483032952971,0.35114743926897174,77.72868771834885,0.03323054474083523,high,0.8700000000000001,HIGH,maximum_protection,7
81.26500072822562,82.8978178567261,67.08140929247585,80.0,0.9666666666666667,980.4880591461347,0.4222499635887189,78.88425387080872,0.03279418457986935,high,0.8700000000000001,HIGH,maximum_protection,8
82.48374312624337,87.1950212056057,69.83938216592453,80.0,0.7416666666666666,950.1408428774795,0.364687843687832,89.60769022530036,0.03240274422572286,high,0.8700000000000001,HIGH,maximum_protection,9
84.02141957159473,84.026855143609,69.02413735760186,80.0,0.7833333333333333,946.3909169687728,0.2871790214202634,81.68482789162951,0.03235380065214081,high,0.8700000000000001,HIGH,maximum_protection,10
83.24950413248705,85.09922275998377,69.17436344623542,80.0,0.8583333333333332,911.3042155882781,0.32464979337564825,84.3420545273284,0.03187995254737961,high,0.8700000000000001,HIGH,maximum_protection,11
81.9689231153705,83.58546639965572,67.77719475751312,80.0,0.6833333333333332,1014.5349870844891,0.39130384423147535,80.62546489008304,0.033235977818875176,high,0.8700000000000001,HIGH,maximum_protection,12
81.93439165413352,83.59170020670643,67.76304593041998,80.0,0.8,968.3682706627488,0.39128041729332375,80.61123299138399,0.032639649492358216,high,0.8700000000000001,HIGH,maximum_protection,13
81.79899866594579,82.14990999827288,66.97445433210933,80.0,0.7500000000000001,906.3805701690228,0.3988000667027105,76.9658175391987,0.03182085087033068,high,0.8700000000000001,HIGH,maximum_protection,14
82.67369981059483,85.92817961657815,69.30093971358649,80.0,0.7166666666666667,949.7237925835956,0.35556500947025893,86.44086354884652,0.03240829014802345,high,0.8700000000000001,HIGH,maximum_protection,15
82.90800489487764,85.9714922464217,69.43974857064967,80.0,0.7916666666666665,948.9678629084191,0.3427247552561179,86.5479959692123,0.03238530706316076,high,0.8700000000000001,HIGH,maximum_protection,16
83.87408776446026,85.46402387909042,69.66905582177534,80.0,0.8583333333333335,990.8163288500575,0.29342061177698775,85.30703121859075,0.03293943041729463,high,0.8700000000000001,HIGH,maximum_protection,17
82.36804341629565,82.94813090106209,67.65808715867887,80.0,0.7583333333333333,922.0300876673709,0.37022282918521765,78.97183076695991,0.03203007028609471,high,0.8700000000000001,HIGH,maximum_protection,18
82.91192119116145,86.13972337617349,69.52582228366748,80.0,0.7749999999999999,922.2133429207842,0.342778940441927,86.94993776758096,0.03201258654294438,high,0.8700000000000001,HIGH,maximum_protection,19
82.9736465097322,84.3727138840496,68.67318019689091,80.0,0.8083333333333333,929.7314224391547,0.3391926745133893,82.53861608972241,0.03213662759196916,high,0.8700000000000001,HIGH,maximum_protection,20
83.18198641944532,84.43385954969985,68.80792298457258,80.0,0.8500000000000001,887.9210551087072,0.3281506790277344,82.6619301658642,0.031545625832291674,high,0.8700000000000001,HIGH,maximum_protection,21
81.88597031069303,83.37836088807649,67.63216559938476,80.0,0.8833333333333334,910.8896209390567,0.39245148446534883,80.03970968679397,0.03187614933205497,high,0.8700000000000001,HIGH,maximum_protection,22
82.23631533246203,85.70907828731865,68.97269680989034,80.0,0.8,895.1117098128606,0.37618423337689855,85.85546620330359,0.03165540970014009,high,0.8700000000000001,HIGH,maximum_protection,23
83.27214080673728,80.45891645473492,66.8655286307361,80.0,0.975,923.3925645610427,0.32176795966313554,72.75016656630513,0.03205750858935702,high,0.8700000000000001,HIGH,maximum_protection,24
82.71784185672996,86.42605245422632,69.57194715547814,80.0,0.9000000000000001,895.6565433929632,0.35060790716350176,87.64900762942659,0.03167752987721602,high,0.8700000000000001,HIGH,maximum_protection,25
83.45693736244264,82.13492343905983,67.79593040075125,80.0,0.8333333333333334,953.3231173684461,0.3146531318778676,76.95970403904747,0.03244790882795811,high,0.8700000000000001,HIGH,maximum_protection,26
83.57537364629476,82.96698960254582,68.2711816244203,82.0,0.6916666666666667,964.82429705778,0.3608563176852624,77.04764265005053,0.03260337287371969,high,0.8700000000000001,HIGH,maximum_protection,27
82.33779657905939,84.53256713606018,68.43518185755978,80.0,0.8416666666666666,915.30070743664,0.3704851710470307,82.9281017670324,0.0319336785376392,high,0.8700000000000001,HIGH,maximum_protection,28
81.46463206652014,83.68231447039301,67.57347326845658,80.0,0.7666666666666666,962.8301604792547,0.41526839667399296,80.8344961740156,0.03257419996066177,high,0.8700000000000001,HIGH,maximum_protection,29
